k,i
clickVideoExit,0.025107931
clickVideoExit,0.265604013
clickVideoExit,0
clickVideoExit,0.001826831
clickVideoExit,0.997701471
clickVideoExit,0.063073633
clickVideoExit,0.65024984
clickVideoExit,0.708966262
clickVideoExit,0.195694755
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.989862488
clickVideoExit,0.19385993
clickVideoExit,0.002244563
clickVideoExit,0.261810441
clickVideoExit,0.601658938
clickVideoExit,
clickVideoExit,0.814412776
clickVideoExit,0
clickVideoExit,0.565528062
clickVideoExit,0.027820195
clickVideoExit,0.856449872
clickVideoExit,0.001626959
clickVideoExit,0
clickVideoExit,0.012551967
clickVideoExit,0.007283339
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.662751839
clickVideoExit,0.023752798
clickVideoExit,0.149714183
clickVideoExit,0
clickVideoExit,0.005532459
clickVideoExit,0.731889591
clickVideoExit,
clickVideoExit,0.188879117
clickVideoExit,0.030980173
clickVideoExit,0.029980812
clickVideoExit,0.02398465
clickVideoExit,
clickVideoExit,0.043366246
clickVideoExit,0.578629677
clickVideoExit,0.001756876
clickVideoExit,0.021985929
clickVideoExit,0.301806844
clickVideoExit,0.003997442
clickVideoExit,0.619603454
clickVideoExit,0
clickVideoExit,0.287815798
clickVideoExit,
clickVideoExit,0.220758714
clickVideoExit,0.084945635
clickVideoExit,
clickVideoExit,0.09793732
clickVideoExit,
clickVideoExit,0.997905341
clickVideoExit,0.785417333
clickVideoExit,0.649584266
clickVideoExit,
clickVideoExit,
clickVideoExit,0.444277662
clickVideoExit,0.981291973
clickVideoExit,0.756803646
clickVideoExit,0.272663495
clickVideoExit,0
clickVideoExit,0.789852494
clickVideoExit,0.973279101
clickVideoExit,0.998832747
clickVideoExit,0.009453949
clickVideoExit,0.000353774
clickVideoExit,0.372825392
clickVideoExit,0.632675088
clickVideoExit,0.370758714
clickVideoExit,0.35803086
clickVideoExit,0.836920371
clickVideoExit,0.637014311
clickVideoExit,0.63559322
clickVideoExit,0.951826831
clickVideoExit,0.031929565
clickVideoExit,0
clickVideoExit,0.047915334
clickVideoExit,0.000361768
clickVideoExit,0.017077071
clickVideoExit,0.942322913
clickVideoExit,0.196790054
clickVideoExit,0.034977614
clickVideoExit,0.00892229
clickVideoExit,0.02398465
clickVideoExit,0.053965462
clickVideoExit,0.038975056
clickVideoExit,0.001998721
clickVideoExit,0.008994244
clickVideoExit,0.628597697
clickVideoExit,0.421730093
clickVideoExit,0.002942117
clickVideoExit,0.19454749
clickVideoExit,0.01242205
clickVideoExit,0.200517669
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.943044452
clickVideoExit,0.370980572
clickVideoExit,0.004419172
clickVideoExit,0.626123281
clickVideoExit,0.00099936
clickVideoExit,0.099936041
clickVideoExit,0.222323713
clickVideoExit,0.004996802
clickVideoExit,0.397721458
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.353473777
clickVideoExit,0.076511033
clickVideoExit,
clickVideoExit,0.9726555
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.12106252
clickVideoExit,0.467700672
clickVideoExit,0.220976575
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.002596338
clickVideoExit,0.036382715
clickVideoExit,0.949730173
clickVideoExit,0.569795331
clickVideoExit,0.001830828
clickVideoExit,0.005242645
clickVideoExit,
clickVideoExit,0.002952111
clickVideoExit,0.01282779
clickVideoExit,0.008344659
clickVideoExit,0.740420131
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.988541334
clickVideoExit,0.000915414
clickVideoExit,0.98495363
clickVideoExit,0.183264711
clickVideoExit,0
clickVideoExit,0.766349536
clickVideoExit,
clickVideoExit,0.984685801
clickVideoExit,0.004996802
clickVideoExit,
clickVideoExit,0.022397665
clickVideoExit,
clickVideoExit,0.560867045
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.986318756
clickVideoExit,0.970279021
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.005112728
clickVideoExit,0
clickVideoExit,0.02496802
clickVideoExit,0.006335945
clickVideoExit,0.025573633
clickVideoExit,0.011916374
clickVideoExit,0.514792533
clickVideoExit,0.532087464
clickVideoExit,0.422979293
clickVideoExit,0.307415254
clickVideoExit,0.157205389
clickVideoExit,0.004087384
clickVideoExit,0.009927646
clickVideoExit,0.033908299
clickVideoExit,0.015580029
clickVideoExit,0.640360169
clickVideoExit,0.186880397
clickVideoExit,0.359372002
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.64443756
clickVideoExit,0.002998081
clickVideoExit,0.294811321
clickVideoExit,0.005996162
clickVideoExit,0.001998721
clickVideoExit,0.002998081
clickVideoExit,0
clickVideoExit,0.230898225
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.003689639
clickVideoExit,0.087943716
clickVideoExit,0.357771027
clickVideoExit,0.774480333
clickVideoExit,0.019037816
clickVideoExit,0.243332267
clickVideoExit,0.022985289
clickVideoExit,0.015989767
clickVideoExit,0.059961625
clickVideoExit,0.017524784
clickVideoExit,0.987833786
clickVideoExit,0.971212424
clickVideoExit,0
clickVideoExit,0.219871282
clickVideoExit,0.614582667
clickVideoExit,0.985711145
clickVideoExit,0.03542133
clickVideoExit,0.064424768
clickVideoExit,0.628159978
clickVideoExit,0.463881116
clickVideoExit,0
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.577092661
clickVideoExit,0.361240806
clickVideoExit,0.243118404
clickVideoExit,0.373231132
clickVideoExit,0.623940678
clickVideoExit,0.710447314
clickVideoExit,0.857573153
clickVideoExit,
clickVideoExit,0.939540694
clickVideoExit,0.199106572
clickVideoExit,0.858480572
clickVideoExit,0
clickVideoExit,7.99E-06
clickVideoExit,0
clickVideoExit,0.0037496
clickVideoExit,0.438175568
clickVideoExit,0.947795411
clickVideoExit,0
clickVideoExit,0.652914135
clickVideoExit,0
clickVideoExit,0.452478414
clickVideoExit,0.014570675
clickVideoExit,0.184042213
clickVideoExit,0.00631196
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000965382
clickVideoExit,0.769463543
clickVideoExit,0.999138551
clickVideoExit,0.57998481
clickVideoExit,0.365877838
clickVideoExit,0.916315558
clickVideoExit,0.189794531
clickVideoExit,0.644617445
clickVideoExit,0.869811321
clickVideoExit,0.013695235
clickVideoExit,0.019699392
clickVideoExit,0.886950352
clickVideoExit,0.964039015
clickVideoExit,0.74860889
clickVideoExit,0.811480652
clickVideoExit,0.002998081
clickVideoExit,0.00099936
clickVideoExit,
clickVideoExit,0.30254637
clickVideoExit,0.05507875
clickVideoExit,0.166003758
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.024252478
clickVideoExit,0.007777023
clickVideoExit,0.005512472
clickVideoExit,0.182884954
clickVideoExit,0.464918452
clickVideoExit,0.050209866
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.638037656
clickVideoExit,0.074856092
clickVideoExit,0
clickVideoExit,0.473696834
clickVideoExit,0.011992325
clickVideoExit,0.051966741
clickVideoExit,0.005996162
clickVideoExit,0.260833067
clickVideoExit,0.497681484
clickVideoExit,0.056963543
clickVideoExit,0.001998721
clickVideoExit,0.54061001
clickVideoExit,0.258476575
clickVideoExit,0.598676847
clickVideoExit,
clickVideoExit,
clickVideoExit,0.158420611
clickVideoExit,0
clickVideoExit,0.001896786
clickVideoExit,0.002024704
clickVideoExit,0
clickVideoExit,
clickVideoExit,
clickVideoExit,0.857451231
clickVideoExit,0
clickVideoExit,0.067956508
clickVideoExit,0.168891909
clickVideoExit,0.003997442
clickVideoExit,0.183882315
clickVideoExit,0.253837544
clickVideoExit,0.992364886
clickVideoExit,0.992662696
clickVideoExit,0.990514071
clickVideoExit,
clickVideoExit,0.605630397
clickVideoExit,0.360025584
clickVideoExit,
clickVideoExit,0.224802127
clickVideoExit,0.173888711
clickVideoExit,0.003997442
clickVideoExit,
clickVideoExit,
clickVideoExit,0.480318596
clickVideoExit,0.036352734
clickVideoExit,0.986368724
clickVideoExit,
clickVideoExit,0.752518388
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.228853534
clickVideoExit,0.858138791
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.00099936
clickVideoExit,0.410737128
clickVideoExit,0.032978894
clickVideoExit,0.004996802
clickVideoExit,0.02498401
clickVideoExit,0.989184922
clickVideoExit,0.085393348
clickVideoExit,0.999248481
clickVideoExit,0.538829149
clickVideoExit,0
clickVideoExit,0.66775064
clickVideoExit,0.869227694
clickVideoExit,0.770650783
clickVideoExit,0.544607451
clickVideoExit,0.830376559
clickVideoExit,0.806563799
clickVideoExit,0.091649344
clickVideoExit,0.991673329
clickVideoExit,0.616717301
clickVideoExit,0
clickVideoExit,0.012470019
clickVideoExit,0
clickVideoExit,0.003679645
clickVideoExit,0.521732091
clickVideoExit,0.702572354
clickVideoExit,0.988357451
clickVideoExit,0.976720899
clickVideoExit,0.82126639
clickVideoExit,0.722293732
clickVideoExit,0
clickVideoExit,0.007393268
clickVideoExit,0.005736329
clickVideoExit,0.322045891
clickVideoExit,0.350075951
clickVideoExit,0.732850975
clickVideoExit,0.117838583
clickVideoExit,0.089818516
clickVideoExit,0.001892789
clickVideoExit,0.002978094
clickVideoExit,0.051545011
clickVideoExit,0.04996802
clickVideoExit,0.906415894
clickVideoExit,0.969967221
clickVideoExit,0.969779341
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.792428846
clickVideoExit,0.006008155
clickVideoExit,0.916429485
clickVideoExit,0.767960505
clickVideoExit,0.00368764
clickVideoExit,0.979103374
clickVideoExit,
clickVideoExit,0.002998081
clickVideoExit,0.029980812
clickVideoExit,0.80548449
clickVideoExit,0.985683163
clickVideoExit,0.625089942
clickVideoExit,0.418558123
clickVideoExit,0
clickVideoExit,0.986680524
clickVideoExit,0.966025744
clickVideoExit,0
clickVideoExit,0.08065638
clickVideoExit,0.186240806
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.410651183
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.687559962
clickVideoExit,0.992422849
clickVideoExit,0
clickVideoExit,0.000819476
clickVideoExit,0.005148705
clickVideoExit,0.963157579
clickVideoExit,0.025159898
clickVideoExit,0.042992485
clickVideoExit,0.365729933
clickVideoExit,0.020432923
clickVideoExit,0.038337464
clickVideoExit,0.729944835
clickVideoExit,0.28989047
clickVideoExit,0.001706908
clickVideoExit,0.162839783
clickVideoExit,0.010847058
clickVideoExit,0.014450752
clickVideoExit,0.996524224
clickVideoExit,0.004351215
clickVideoExit,0.034977614
clickVideoExit,0
clickVideoExit,0.083946274
clickVideoExit,0.02398465
clickVideoExit,0.686560601
clickVideoExit,0.644581468
clickVideoExit,0.001149264
clickVideoExit,0.021514231
clickVideoExit,0.993378238
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0.107805005
clickVideoExit,0.801886792
clickVideoExit,0.00173489
clickVideoExit,0.291683323
clickVideoExit,0.010956988
clickVideoExit,0.020330988
clickVideoExit,0.091941158
clickVideoExit,0.344779341
clickVideoExit,0
clickVideoExit,0.14690598
clickVideoExit,0.059961625
clickVideoExit,0.259833706
clickVideoExit,0.259833706
clickVideoExit,0.033842341
clickVideoExit,0.010897026
clickVideoExit,0.02706268
clickVideoExit,0.97737448
clickVideoExit,0.023381036
clickVideoExit,0.006717701
clickVideoExit,0
clickVideoExit,0.262753838
clickVideoExit,0.223840742
clickVideoExit,0
clickVideoExit,0.223331068
clickVideoExit,0.707435241
clickVideoExit,0.001998721
clickVideoExit,0.360769108
clickVideoExit,0.019229693
clickVideoExit,0
clickVideoExit,0.050743524
clickVideoExit,0.999400384
clickVideoExit,0.006136073
clickVideoExit,0.032021506
clickVideoExit,0.030980173
clickVideoExit,0.111920371
clickVideoExit,
clickVideoExit,0.059799728
clickVideoExit,0.660551247
clickVideoExit,0.421510233
clickVideoExit,0.992490806
clickVideoExit,0.194103774
clickVideoExit,0.001151263
clickVideoExit,0.476798849
clickVideoExit,0.984893668
clickVideoExit,
clickVideoExit,0.152836185
clickVideoExit,0.001712904
clickVideoExit,0.003088024
clickVideoExit,0.198872721
clickVideoExit,0.41473457
clickVideoExit,0.007994883
clickVideoExit,0.02498401
clickVideoExit,0.010992965
clickVideoExit,0.689558682
clickVideoExit,0
clickVideoExit,0
clickVideoExit,1
clickVideoExit,0.839462744
clickVideoExit,0
clickVideoExit,0.005916214
clickVideoExit,0.231423889
clickVideoExit,0.305804285
clickVideoExit,0.690558043
clickVideoExit,0.009993604
clickVideoExit,0.648584906
clickVideoExit,0.076950752
clickVideoExit,0.546650144
clickVideoExit,0.190877838
clickVideoExit,0.009182123
clickVideoExit,0.770506876
clickVideoExit,0.945314998
clickVideoExit,0.962384074
clickVideoExit,0
clickVideoExit,0.183882315
clickVideoExit,0
clickVideoExit,0.358770387
clickVideoExit,0.003997442
clickVideoExit,
clickVideoExit,0.275823473
clickVideoExit,0.130916214
clickVideoExit,0.130916214
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.449712184
clickVideoExit,0.080620403
clickVideoExit,0.050967381
clickVideoExit,0.015989767
clickVideoExit,0.010992965
clickVideoExit,0.011992325
clickVideoExit,0.011992325
clickVideoExit,0.077950112
clickVideoExit,0.002998081
clickVideoExit,0.063959066
clickVideoExit,0.257834986
clickVideoExit,0.004996802
clickVideoExit,0.475695555
clickVideoExit,0
clickVideoExit,0.212184202
clickVideoExit,0
clickVideoExit,0.212184202
clickVideoExit,0.410737128
clickVideoExit,0.008994244
clickVideoExit,0.125919412
clickVideoExit,0.004996802
clickVideoExit,0.102934122
clickVideoExit,0.004996802
clickVideoExit,0.032978894
clickVideoExit,0.693847937
clickVideoExit,1
clickVideoExit,0.938399424
clickVideoExit,0.995362968
clickVideoExit,0.037975696
clickVideoExit,0.977352494
clickVideoExit,0
clickVideoExit,0.036480652
clickVideoExit,0.262042293
clickVideoExit,0.060585225
clickVideoExit,0.00076551
clickVideoExit,0.235805085
clickVideoExit,0.794151743
clickVideoExit,0.289446754
clickVideoExit,0.025385753
clickVideoExit,0.992444835
clickVideoExit,
clickVideoExit,0.785577231
clickVideoExit,0.416623361
clickVideoExit,0.005628398
clickVideoExit,0.837148225
clickVideoExit,0.635435321
clickVideoExit,0
clickVideoExit,0.065440118
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000977374
clickVideoExit,0
clickVideoExit,0.00040574
clickVideoExit,0
clickVideoExit,0.989792533
clickVideoExit,
clickVideoExit,0.333824352
clickVideoExit,0.002998081
clickVideoExit,0.187939719
clickVideoExit,0.41473457
clickVideoExit,0.020986569
clickVideoExit,0.992544771
clickVideoExit,0.975207867
clickVideoExit,0.341753278
clickVideoExit,0
clickVideoExit,0.012002319
clickVideoExit,0.01701511
clickVideoExit,0.983714423
clickVideoExit,0.303989447
clickVideoExit,0.998450991
clickVideoExit,0.477060681
clickVideoExit,0.978597697
clickVideoExit,0.374064599
clickVideoExit,0.316039735
clickVideoExit,0.77299928
clickVideoExit,0.002886153
clickVideoExit,0.001998721
clickVideoExit,0.000945395
clickVideoExit,0.998798769
clickVideoExit,0.813581308
clickVideoExit,0.73778182
clickVideoExit,0.102070675
clickVideoExit,0.767368884
clickVideoExit,0.984264071
clickVideoExit,0.646534218
clickVideoExit,0.645944595
clickVideoExit,0.621552207
clickVideoExit,0.997789415
clickVideoExit,0.643658059
clickVideoExit,
clickVideoExit,0.000847458
clickVideoExit,0.113163575
clickVideoExit,0.999948033
clickVideoExit,0.986354733
clickVideoExit,0.401958746
clickVideoExit,0.695500879
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.009991605
clickVideoExit,0.963971059
clickVideoExit,0.963045651
clickVideoExit,0.76664135
clickVideoExit,
clickVideoExit,0.995500879
clickVideoExit,0.009070195
clickVideoExit,0.364774544
clickVideoExit,0.304379197
clickVideoExit,0.375759514
clickVideoExit,0.058962264
clickVideoExit,0.663575312
clickVideoExit,0.041973137
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.018987848
clickVideoExit,0.251838823
clickVideoExit,0.004996802
clickVideoExit,0.080948193
clickVideoExit,0.183882315
clickVideoExit,0.934401983
clickVideoExit,0.019987208
clickVideoExit,0.640783898
clickVideoExit,0.603943476
clickVideoExit,0
clickVideoExit,0.091449472
clickVideoExit,0.015440118
clickVideoExit,0.001868804
clickVideoExit,0.257411257
clickVideoExit,
clickVideoExit,0.573039255
clickVideoExit,0.850455708
clickVideoExit,0.011040934
clickVideoExit,0.437941717
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.412308123
clickVideoExit,0.863095619
clickVideoExit,0.087196194
clickVideoExit,0.929405181
clickVideoExit,
clickVideoExit,0.002998081
clickVideoExit,0.411736489
clickVideoExit,0.157711065
clickVideoExit,0.15648385
clickVideoExit,0.001996722
clickVideoExit,
clickVideoExit,0.835013591
clickVideoExit,0.048672849
clickVideoExit,0.816129677
clickVideoExit,0.057185401
clickVideoExit,0.55279621
clickVideoExit,0.000487688
clickVideoExit,0.018338264
clickVideoExit,0.597537576
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.508722418
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.988025664
clickVideoExit,0.163073633
clickVideoExit,0.199648225
clickVideoExit,0.001253198
clickVideoExit,0.334785737
clickVideoExit,
clickVideoExit,
clickVideoExit,0.968380237
clickVideoExit,0.041973137
clickVideoExit,0.259833706
clickVideoExit,0.011992325
clickVideoExit,0.101934762
clickVideoExit,0.017988487
clickVideoExit,0.324792133
clickVideoExit,0.004996802
clickVideoExit,0.011992325
clickVideoExit,0.059961625
clickVideoExit,1
clickVideoExit,0.347777422
clickVideoExit,0.008994244
clickVideoExit,0.040973777
clickVideoExit,0.26882795
clickVideoExit,0.085944995
clickVideoExit,0.388751199
clickVideoExit,0.44642229
clickVideoExit,0.935175488
clickVideoExit,
clickVideoExit,0.003997442
clickVideoExit,0
clickVideoExit,0.96607771
clickVideoExit,0.968402223
clickVideoExit,0.367536776
clickVideoExit,0.787821794
clickVideoExit,0.001960745
clickVideoExit,0.01010953
clickVideoExit,0.981291973
clickVideoExit,0.371298369
clickVideoExit,0.075161896
clickVideoExit,0.414340822
clickVideoExit,0
clickVideoExit,0.666167653
clickVideoExit,0.988757195
clickVideoExit,0.180144707
clickVideoExit,0.31842221
clickVideoExit,0.196238407
clickVideoExit,0.988175568
clickVideoExit,0
clickVideoExit,0.991167653
clickVideoExit,
clickVideoExit,0.98973457
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.980722338
clickVideoExit,0
clickVideoExit,0.020842661
clickVideoExit,0.170612808
clickVideoExit,0.953973457
clickVideoExit,0.743464183
clickVideoExit,0.737070275
clickVideoExit,0.137010313
clickVideoExit,0.890454109
clickVideoExit,0.832321314
clickVideoExit,0.987496003
clickVideoExit,0.378291893
clickVideoExit,0.005352574
clickVideoExit,0.029980812
clickVideoExit,0.636040934
clickVideoExit,0.449080588
clickVideoExit,0.538571314
clickVideoExit,0.378665654
clickVideoExit,0.905352574
clickVideoExit,0.001005357
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.029706988
clickVideoExit,0
clickVideoExit,0.002034698
clickVideoExit,0
clickVideoExit,0.087272146
clickVideoExit,0.504115366
clickVideoExit,0.549648225
clickVideoExit,0.998421011
clickVideoExit,0.00099936
clickVideoExit,
clickVideoExit,0.002998081
clickVideoExit,0.052966102
clickVideoExit,
